"Local.Date.and.Time","participant","trial","Emo","Response","onset_t","react_t","csum_t","t_s","t_m"
"30/01/2025 11:49:28","M73386",11,"bored",89,2114.70000000007,3463.40000000002,189295.900000197,515,8.58333333333333
"30/01/2025 11:50:05","M73386",12,"bored",93,4396.10000000009,5755.39999999409,195051.300000191,552,9.2
"30/01/2025 11:50:08","M73386",12,"happy",34,1681.90000000002,2759.90000000596,197811.200000197,555,9.25
"30/01/2025 11:50:11","M73386",12,"frustrated",87,1665.19999999995,2841.40000000596,200652.600000203,558,9.3
"30/01/2025 11:40:46","M26282",0,"frustrated",28,3223.6,8533.2,8533.2,0,0
"30/01/2025 11:40:59","M26282",0,"happy",57,9542.6,13250.4,21783.6,13,0.216666666666667
"30/01/2025 11:41:04","M26282",0,"bored",66,2665.10000000001,5171.6,26955.2,18,0.3
"30/01/2025 11:41:41","M26282",1,"happy",51,3569.89999999999,6250.40000000014,33205.6000000001,55,0.916666666666667
"30/01/2025 11:41:45","M26282",1,"bored",76,1463.89999999999,4174.8,37380.4000000001,59,0.983333333333333
"30/01/2025 11:41:49","M26282",1,"frustrated",20,2060.39999999999,3793.80000000005,41174.2000000002,63,1.05
"30/01/2025 11:42:55","M26282",2,"happy",44,33228,35101.2,76275.4000000002,129,2.15
"30/01/2025 11:43:00","M26282",2,"frustrated",19,3148.90000000002,5163.30000000002,81438.7000000002,134,2.23333333333333
"30/01/2025 11:43:05","M26282",2,"bored",68,1459.5,4450.20000000001,85888.9000000002,139,2.31666666666667
"30/01/2025 11:43:53","M26282",3,"bored",68,15735.8,17415.9,103304.8,187,3.11666666666667
"30/01/2025 11:43:58","M26282",3,"frustrated",34,1505.79999999999,5019.89999999999,108324.7,192,3.2
"30/01/2025 11:44:03","M26282",3,"happy",57,1513.90000000002,4908.80000000002,113233.5,197,3.28333333333333
"30/01/2025 11:44:40","M26282",4,"frustrated",19,3232.40000000002,6112.19999999995,119345.7,234,3.9
"30/01/2025 11:44:44","M26282",4,"happy",65,1622.39999999997,4183.19999999995,123528.9,238,3.96666666666667
"30/01/2025 11:44:49","M26282",4,"bored",64,1326.20000000001,4799.70000000001,128328.6,243,4.05
"30/01/2025 11:45:27","M26282",5,"frustrated",17,3720.09999999998,6986,135314.6,281,4.68333333333333
"30/01/2025 11:45:35","M26282",5,"bored",64,1855.59999999998,7820.29999999999,143134.9,289,4.81666666666667
"30/01/2025 11:45:39","M26282",5,"happy",65,1372.09999999998,3899.49999999994,147034.4,293,4.88333333333333
"30/01/2025 11:46:17","M26282",6,"frustrated",18,4725.09999999998,7184.00000000012,154218.4,331,5.51666666666667
"30/01/2025 11:46:21","M26282",6,"happy",70,1246.79999999999,3749.19999999995,157967.6,335,5.58333333333333
"30/01/2025 11:46:25","M26282",6,"bored",62,1489.10000000003,3772.90000000002,161740.5,339,5.65
"30/01/2025 11:47:02","M26282",7,"bored",70,3745.29999999999,6343.80000000005,168084.3,376,6.26666666666667
"30/01/2025 11:47:06","M26282",7,"frustrated",17,2105.89999999997,4074.60000000003,172158.9,380,6.33333333333333
"30/01/2025 11:47:12","M26282",7,"happy",70,2277.29999999999,5721.20000000007,177880.1,386,6.43333333333333
"30/01/2025 11:47:48","M26282",8,"happy",71,4533.60000000003,5558.8000000001,183438.9,422,7.03333333333333
"30/01/2025 11:47:51","M26282",8,"frustrated",18,1701.60000000003,2897.20000000001,186336.1,425,7.08333333333333
"30/01/2025 11:47:55","M26282",8,"bored",79,1693.29999999999,3545.09999999998,189881.2,429,7.15
"30/01/2025 11:48:34","M26282",9,"frustrated",22,6718.90000000002,7828.40000000002,197709.6,468,7.8
"30/01/2025 11:48:37","M26282",9,"happy",77,2068.79999999999,3410.70000000013,201120.300000001,471,7.85
"30/01/2025 11:48:43","M26282",9,"bored",74,5547.5,6513.90000000002,207634.200000001,477,7.95
"30/01/2025 11:49:19","M26282",10,"happy",69,3574,4683.69999999995,212317.900000001,513,8.55
"30/01/2025 11:49:22","M26282",10,"frustrated",24,1484.80000000005,2448.00000000012,214765.900000001,516,8.6
"30/01/2025 11:49:23","M26282",10,"bored",80,1013.69999999995,1829.70000000007,216595.600000001,517,8.61666666666667
"30/01/2025 11:49:59","M26282",11,"happy",71,3924.70000000007,4859,221454.600000001,553,9.21666666666667
"30/01/2025 11:50:02","M26282",11,"bored",77,2160.09999999998,2810.69999999995,224265.300000001,556,9.26666666666667
"30/01/2025 11:50:05","M26282",11,"frustrated",28,2294,3070.00000000012,227335.300000001,559,9.31666666666667
"30/01/2025 11:50:45","M26282",12,"happy",72,4875.40000000002,9009.00000000012,236344.300000001,599,9.98333333333333
"30/01/2025 11:50:48","M26282",12,"bored",24,2168.69999999995,3089.80000000005,239434.100000001,602,10.0333333333333
"30/01/2025 11:50:51","M26282",12,"frustrated",20,1351.5,2343.30000000005,241777.400000001,605,10.0833333333333
"30/01/2025 11:41:23","M76571",0,"happy",50,3166.4,8439.20000000014,8439.20000000014,0,0
"30/01/2025 11:41:30","M76571",0,"bored",40,2466.7,7326.8,15766.0000000001,7,0.116666666666667
"30/01/2025 11:41:36","M76571",0,"frustrated",35,2649.7,6328.50000000019,22094.5000000003,13,0.216666666666667
"30/01/2025 11:42:19","M76571",1,"frustrated",30,4082.3,11138.4000000001,33232.9000000004,56,0.933333333333333
"30/01/2025 11:42:27","M76571",1,"happy",45,2183.2,8706,41938.9000000004,64,1.06666666666667
"30/01/2025 11:42:32","M76571",1,"bored",35,1932.90000000001,4861.60000000001,46800.5000000004,69,1.15
"30/01/2025 11:43:10","M76571",2,"frustrated",25,3766.20000000001,7346.40000000005,54146.9000000005,107,1.78333333333333
"30/01/2025 11:43:20","M76571",2,"happy",45,4016.10000000001,9427.10000000015,63574.0000000006,117,1.95
"30/01/2025 11:43:27","M76571",2,"bored",35,2399.70000000001,7414.60000000001,70988.6000000006,124,2.06666666666667
"30/01/2025 11:44:05","M76571",3,"frustrated",25,3065.79999999999,6365.89999999999,77354.5000000006,162,2.7
"30/01/2025 11:44:10","M76571",3,"bored",30,2266.30000000002,5965.40000000002,83319.9000000007,167,2.78333333333333
"30/01/2025 11:44:22","M76571",3,"happy",44,1633.09999999998,11663.4000000001,94983.3000000008,179,2.98333333333333
"30/01/2025 11:45:00","M76571",4,"frustrated",20,4183.09999999998,6766.19999999995,101749.500000001,217,3.61666666666667
"30/01/2025 11:45:07","M76571",4,"happy",45,3832.40000000002,7264.79999999999,109014.300000001,224,3.73333333333333
"30/01/2025 11:45:12","M76571",4,"bored",25,1683.20000000001,4497.10000000015,113511.400000001,229,3.81666666666667
"30/01/2025 11:45:49","M76571",5,"bored",15,2899.80000000005,6776.90000000002,120288.300000001,266,4.43333333333333
"30/01/2025 11:45:55","M76571",5,"frustrated",15,1883.29999999999,5790.10000000015,126078.400000001,272,4.53333333333333
"30/01/2025 11:45:59","M76571",5,"happy",45,1483.20000000001,4144.50000000012,130222.900000001,276,4.6
"30/01/2025 11:46:36","M76571",6,"frustrated",15,3149.5,5779.00000000006,136001.900000001,313,5.21666666666667
"30/01/2025 11:46:40","M76571",6,"bored",15,1966.10000000003,3823.10000000021,139825.000000001,317,5.28333333333333
"30/01/2025 11:46:44","M76571",6,"happy",45,1183.40000000002,4099.29999999993,143924.300000001,321,5.35
"30/01/2025 11:47:24","M76571",7,"happy",43,2716.20000000001,9148.69999999995,153073.000000001,361,6.01666666666667
"30/01/2025 11:47:30","M76571",7,"frustrated",21,2549.5,6261.80000000016,159334.800000001,367,6.11666666666667
"30/01/2025 11:47:34","M76571",7,"bored",25,1483.20000000001,4116.10000000003,163450.900000001,371,6.18333333333333
"30/01/2025 11:48:13","M76571",8,"happy",40,2582.80000000005,7832.19999999995,171283.100000001,410,6.83333333333333
"30/01/2025 11:48:17","M76571",8,"frustrated",30,2766.20000000001,3998.20000000007,175281.300000002,414,6.9
"30/01/2025 11:48:23","M76571",8,"bored",40,2832.89999999997,5827.70000000013,181109.000000002,420,7
"30/01/2025 11:48:59","M76571",9,"happy",35,2133.30000000005,5109.70000000007,186218.700000002,456,7.6
"30/01/2025 11:49:02","M76571",9,"frustrated",35,1466.89999999997,3029.90000000002,189248.600000002,459,7.65
"30/01/2025 11:49:07","M76571",9,"bored",45,2466.29999999999,5358.10000000009,194606.700000002,464,7.73333333333333
"30/01/2025 11:49:43","M76571",10,"bored",52,3182.79999999993,4751.20000000007,199357.900000002,500,8.33333333333333
"30/01/2025 11:49:48","M76571",10,"frustrated",38,3666.29999999993,4789.40000000014,204147.300000002,505,8.41666666666667
"30/01/2025 11:49:51","M76571",10,"happy",35,2233,3461.80000000016,207609.100000002,508,8.46666666666667
"30/01/2025 11:50:27","M76571",11,"frustrated",49,2816.09999999998,4431.60000000021,212040.700000002,544,9.06666666666667
"30/01/2025 11:50:31","M76571",11,"happy",38,3282.80000000005,4271.2000000003,216311.900000003,548,9.13333333333333
"30/01/2025 11:50:34","M76571",11,"bored",58,1716.40000000002,2748.59999999998,219060.500000003,551,9.18333333333333
"30/01/2025 11:51:08","M76571",12,"frustrated",55,2649.59999999998,3689.30000000028,222749.800000003,585,9.75
"30/01/2025 11:51:18","M76571",12,"happy",35,2083.40000000002,9631.90000000014,232381.700000003,595,9.91666666666667
"30/01/2025 11:51:21","M76571",12,"bored",60,2266,3662.59999999986,236044.300000003,598,9.96666666666667
"30/01/2025 11:41:50","M02660",0,"happy",41,2547.89999999999,3463.7,3463.7,0,0
"30/01/2025 11:41:54","M02660",0,"bored",33,2348.1,3720.6,7184.3,4,0.0666666666666667
"30/01/2025 11:42:03","M02660",0,"frustrated",76,8077,8876.1,16060.4,13,0.216666666666667
"30/01/2025 11:42:38","M02660",1,"frustrated",73,2547.59999999999,4835.39999999999,20895.8,48,0.8
"30/01/2025 11:42:41","M02660",1,"bored",28,1848.5,2804.19999961853,23699.9999996185,51,0.85
"30/01/2025 11:42:45","M02660",1,"happy",40,3430.5,4143.89999990464,27843.8999995232,55,0.916666666666667
"30/01/2025 11:43:19","M02660",2,"bored",70,2115,2832.49999961854,30676.3999991417,89,1.48333333333333
"30/01/2025 11:43:21","M02660",2,"happy",38,1515.5,2243.29999961852,32919.6999987602,91,1.51666666666667
"30/01/2025 11:43:24","M02660",2,"frustrated",73,1498.70000000001,2310.2999997139,35229.9999984741,94,1.56666666666667
"30/01/2025 11:44:07","M02660",3,"happy",53,11723.5,12710.7,47940.6999984741,137,2.28333333333333
"30/01/2025 11:44:10","M02660",3,"frustrated",83,1549.09999999998,2290.09999971389,50230.799998188,140,2.33333333333333
"30/01/2025 11:44:12","M02660",3,"bored",83,1465.79999999999,2287.29999999999,52518.099998188,142,2.36666666666667
"30/01/2025 11:44:46","M02660",4,"happy",75,1898.29999999999,2819.39999990462,55337.4999980926,176,2.93333333333333
"30/01/2025 11:44:51","M02660",4,"frustrated",69,4479.29999999999,5380.59999971389,60718.0999978065,181,3.01666666666667
"30/01/2025 11:44:54","M02660",4,"bored",62,2631.40000000002,3358.70000000001,64076.7999978065,184,3.06666666666667
"30/01/2025 11:45:28","M02660",5,"happy",75,1481.80000000005,2270.69999971392,66347.4999975204,218,3.63333333333333
"30/01/2025 11:45:30","M02660",5,"frustrated",71,1232.70000000001,2108.79999999999,68456.2999975204,220,3.66666666666667
"30/01/2025 11:45:33","M02660",5,"bored",69,2531.10000000003,3253.29999961855,71709.599997139,223,3.71666666666667
"30/01/2025 11:46:08","M02660",6,"bored",75,2581.19999999995,4060.09999999998,75769.699997139,258,4.3
"30/01/2025 11:46:13","M02660",6,"happy",79,3114.20000000001,4702.70000000001,80472.399997139,263,4.38333333333333
"30/01/2025 11:46:35","M02660",6,"frustrated",82,21215.4,22301.5999999046,102773.999997044,285,4.75
"30/01/2025 11:47:13","M02660",7,"bored",94,6062.10000000003,6952.79999990464,109726.799996948,323,5.38333333333333
"30/01/2025 11:47:18","M02660",7,"frustrated",93,3630.40000000002,5043.99999990466,114770.799996853,328,5.46666666666667
"30/01/2025 11:47:21","M02660",7,"happy",88,1615,3200.49999990466,117971.299996758,331,5.51666666666667
"30/01/2025 11:48:12","M02660",8,"happy",85,17818.4,19473.6999997139,137444.999996471,382,6.36666666666667
"30/01/2025 11:48:14","M02660",8,"frustrated",88,1232,1973.5,139418.499996471,384,6.4
"30/01/2025 11:48:16","M02660",8,"bored",90,1981.59999999998,2878.99999980925,142297.499996281,386,6.43333333333333
"30/01/2025 11:48:56","M02660",9,"bored",95,8243.19999999995,9091.89999971387,151389.399995995,426,7.1
"30/01/2025 11:49:18","M02660",9,"frustrated",87,20216.9,21089.6999998093,172479.099995804,448,7.46666666666667
"30/01/2025 11:49:53","M02660",9,"happy",82,34355.1,35148.9,207627.999995804,483,8.05
"30/01/2025 11:50:28","M02660",10,"bored",90,3064.10000000009,3990.99999980931,211618.999995613,518,8.63333333333333
"30/01/2025 11:50:32","M02660",10,"happy",29,4080,4818.39999980922,216437.399995422,522,8.7
"30/01/2025 11:50:34","M02660",10,"frustrated",88,982.099999999977,1795.89999971387,218233.299995136,524,8.73333333333333
"30/01/2025 11:51:11","M02660",11,"frustrated",82,5145.59999999998,6059.5,224292.799995136,561,9.35
"30/01/2025 11:51:27","M02660",11,"bored",83,14554.7000000001,15377.4999998093,239670.299994946,577,9.61666666666667
"30/01/2025 11:51:32","M02660",11,"happy",81,4779.09999999998,5564.79999990459,245235.09999485,582,9.7
"30/01/2025 11:52:05","M02660",12,"bored",84,1531.70000000007,2383.80000000005,247618.89999485,615,10.25
"30/01/2025 11:52:08","M02660",12,"frustrated",79,1665.30000000005,2426.59999971394,250045.499994564,618,10.3
"30/01/2025 11:52:10","M02660",12,"happy",77,999.199999999953,1741.79999990459,251787.299994469,620,10.3333333333333
"30/01/2025 11:43:23","M99317",0,"happy",75,2433.30000000002,3330.10000003577,3330.10000003577,0,0
"30/01/2025 11:43:26","M99317",0,"frustrated",15,1866.5,2640.20000003575,5970.30000007152,3,0.05
"30/01/2025 11:43:29","M99317",0,"bored",19,2799.89999999999,3529,9499.30000007152,6,0.1
"30/01/2025 11:44:03","M99317",1,"happy",79,1833.30000000002,2689.20000000001,12188.5000000715,40,0.666666666666667
"30/01/2025 11:44:06","M99317",1,"frustrated",17,2150,3226.70000003575,15415.2000001073,43,0.716666666666667
"30/01/2025 11:44:09","M99317",1,"bored",23,1800.30000000002,2509.4000000477,17924.600000155,46,0.766666666666667
"30/01/2025 11:44:44","M99317",2,"frustrated",28,3233.40000000002,4533.40000000002,22458.000000155,81,1.35
"30/01/2025 11:44:48","M99317",2,"happy",71,2966.79999999999,3702.70000004768,26160.7000002027,85,1.41666666666667
"30/01/2025 11:44:51","M99317",2,"bored",22,2083.40000000002,3083.69999999998,29244.4000002027,88,1.46666666666667
"30/01/2025 11:45:26","M99317",3,"frustrated",34,3583.09999999998,4349.30000001192,33593.7000002146,123,2.05
"30/01/2025 11:45:28","M99317",3,"bored",32,1316.69999999995,1986.20000002382,35579.9000002384,125,2.08333333333333
"30/01/2025 11:45:31","M99317",3,"happy",50,1283.30000000005,2487.20000001194,38067.1000002503,128,2.13333333333333
"30/01/2025 11:46:04","M99317",4,"happy",55,2000.29999999999,2860.90000003576,40928.0000002861,161,2.68333333333333
"30/01/2025 11:46:08","M99317",4,"frustrated",32,2883.60000000003,3538.10000003577,44466.1000003219,165,2.75
"30/01/2025 11:46:10","M99317",4,"bored",42,1049.79999999999,1828.60000001191,46294.7000003338,167,2.78333333333333
"30/01/2025 11:46:44","M99317",5,"happy",59,2050,2849.09999999998,49143.8000003338,201,3.35
"30/01/2025 11:46:46","M99317",5,"frustrated",35,2016.5,2787.30000001192,51931.1000003457,203,3.38333333333333
"30/01/2025 11:46:51","M99317",5,"bored",30,4066.39999999997,4845.59999999998,56776.7000003457,208,3.46666666666667
"30/01/2025 11:47:25","M99317",6,"bored",45,2116.5,3354.00000004767,60130.7000003933,242,4.03333333333333
"30/01/2025 11:47:27","M99317",6,"happy",59,1216.70000000001,1944.79999999999,62075.5000003933,244,4.06666666666667
"30/01/2025 11:47:30","M99317",6,"frustrated",53,2000,2670.60000001191,64746.1000004052,247,4.11666666666667
"30/01/2025 11:48:05","M99317",7,"bored",99,3016.69999999995,4111.00000003574,68857.100000441,282,4.7
"30/01/2025 11:48:07","M99317",7,"frustrated",97,1133.20000000001,1916.90000000002,70774.000000441,284,4.73333333333333
"30/01/2025 11:48:09","M99317",7,"happy",14,983.200000000012,1738.50000004767,72512.5000004887,286,4.76666666666667
"30/01/2025 11:48:49","M99317",8,"bored",88,8566.69999999995,9328.30000004766,81840.8000005363,326,5.43333333333333
"30/01/2025 11:48:58","M99317",8,"happy",24,1916.89999999997,9431.4000000119,91272.2000005482,335,5.58333333333333
"30/01/2025 11:49:06","M99317",8,"frustrated",37,4883.59999999998,7433.29999999999,98705.5000005482,343,5.71666666666667
"30/01/2025 11:49:39","M99317",9,"frustrated",80,1933.60000000003,2637.40000000002,101342.900000548,376,6.26666666666667
"30/01/2025 11:49:41","M99317",9,"bored",72,1066.70000000001,1716.5,103059.400000548,378,6.3
"30/01/2025 11:49:44","M99317",9,"happy",25,1400.20000000001,2465.70000001194,105525.10000056,381,6.35
"30/01/2025 11:50:27","M99317",10,"bored",9,3200.29999999993,12350.4,117875.50000056,424,7.06666666666667
"30/01/2025 11:50:30","M99317",10,"happy",21,1583.30000000005,2627.5,120503.00000056,427,7.11666666666667
"30/01/2025 11:50:40","M99317",10,"frustrated",90,9950.19999999995,10940.3000000238,131443.300000584,437,7.28333333333333
"30/01/2025 11:51:23","M99317",11,"bored",95,10983.4,11832.7000000477,143276.000000632,480,8
"30/01/2025 11:51:26","M99317",11,"happy",14,2150.40000000002,2929.20000004768,146205.200000679,483,8.05
"30/01/2025 11:51:29","M99317",11,"frustrated",96,1633,2431.40000002389,148636.600000703,486,8.1
"30/01/2025 11:52:03","M99317",12,"frustrated",100,1249.79999999993,3495.50000003574,152132.100000739,520,8.66666666666667
"30/01/2025 11:52:06","M99317",12,"bored",100,1700.10000000009,3168.20000003581,155300.300000775,523,8.71666666666667
"30/01/2025 11:52:09","M99317",12,"happy",0,1633.29999999993,2916.79999999993,158217.100000775,526,8.76666666666667
"30/01/2025 11:46:06","M56747",0,"happy",90,4616.10000000001,12198.8,12198.8,0,0
"30/01/2025 11:46:19","M56747",0,"frustrated",5,5566.2,12698.5,24897.3,13,0.216666666666667
"30/01/2025 11:46:24","M56747",0,"bored",60,3083,5249.39999999999,30146.7,18,0.3
"30/01/2025 11:47:01","M56747",1,"happy",95,2749.7,5606.59999997616,35753.2999999762,55,0.916666666666667
"30/01/2025 11:47:05","M56747",1,"bored",65,1999.5,4219.39999997616,39972.6999999523,59,0.983333333333333
"30/01/2025 11:47:10","M56747",1,"frustrated",5,2133.10000000001,4398.20000002385,44370.8999999762,64,1.06666666666667
"30/01/2025 11:47:45","M56747",2,"happy",95,2966.30000000002,4296.70000000001,48667.5999999762,99,1.65
"30/01/2025 11:47:49","M56747",2,"bored",70,1466.29999999999,3762.40000002383,52430,103,1.71666666666667
"30/01/2025 11:47:54","M56747",2,"frustrated",10,1299.89999999999,5626.00000004767,58056.0000000477,108,1.8
"30/01/2025 11:48:32","M56747",3,"bored",80,2966.29999999999,6914.89999997616,64970.9000000238,146,2.43333333333333
"30/01/2025 11:48:36","M56747",3,"happy",95,1566.60000000001,4282.80000000002,69253.7000000238,150,2.5
"30/01/2025 11:48:40","M56747",3,"frustrated",10,816.5,3961.00000004767,73214.7000000715,154,2.56666666666667
"30/01/2025 11:49:17","M56747",4,"happy",90,2499.5,5411.89999995232,78626.6000000238,191,3.18333333333333
"30/01/2025 11:49:23","M56747",4,"frustrated",20,1566.5,6695.19999995231,85321.7999999762,197,3.28333333333333
"30/01/2025 11:49:27","M56747",4,"bored",80,1766.39999999999,4099.70000000001,89421.4999999762,201,3.35
"30/01/2025 11:50:01","M56747",5,"happy",90,1566.29999999999,2952.89999997616,92374.3999999523,235,3.91666666666667
"30/01/2025 11:50:06","M56747",5,"bored",85,1766.40000000002,4753.60000002384,97127.9999999762,240,4
"30/01/2025 11:50:18","M56747",5,"frustrated",15,1149.59999999998,11944.8999999523,109072.899999928,252,4.2
"30/01/2025 11:50:53","M56747",6,"bored",90,2033.29999999999,4333,113405.899999928,287,4.78333333333333
"30/01/2025 11:50:56","M56747",6,"happy",90,2116.09999999998,3225.79999995232,116631.699999881,290,4.83333333333333
"30/01/2025 11:50:59","M56747",6,"frustrated",15,933,3016.50000000006,119648.199999881,293,4.88333333333333
"30/01/2025 11:51:35","M56747",7,"frustrated",20,2316.40000000002,4147.49999995233,123795.699999833,329,5.48333333333333
"30/01/2025 11:51:38","M56747",7,"bored",95,1149.79999999999,3354.80000004766,127150.499999881,332,5.53333333333333
"30/01/2025 11:51:41","M56747",7,"happy",90,899.900000000023,3494.70000004768,130645.199999929,335,5.58333333333333
"30/01/2025 11:52:15","M56747",8,"happy",90,1949.70000000001,3155.60000004771,133800.799999976,369,6.15
"30/01/2025 11:52:19","M56747",8,"bored",95,2249.39999999997,3914.00000004767,137714.800000024,373,6.21666666666667
"30/01/2025 11:52:23","M56747",8,"frustrated",25,1616.5,3615.00000004767,141329.800000072,377,6.28333333333333
"30/01/2025 11:53:00","M56747",9,"bored",95,2966,5631.50000002387,146961.300000095,414,6.9
"30/01/2025 11:53:04","M56747",9,"frustrated",30,816.399999999965,4027.00000004767,150988.300000143,418,6.96666666666667
"30/01/2025 11:53:11","M56747",9,"happy",90,866.600000000035,6932.30000000005,157920.600000143,425,7.08333333333333
"30/01/2025 11:53:46","M56747",10,"frustrated",30,2016.29999999999,4554.10000002384,162474.700000167,460,7.66666666666667
"30/01/2025 11:53:52","M56747",10,"bored",100,1400,5712.5999999523,168187.300000119,466,7.76666666666667
"30/01/2025 11:53:55","M56747",10,"happy",90,1433.30000000005,3033.20000000001,171220.500000119,469,7.81666666666667
"30/01/2025 11:54:30","M56747",11,"frustrated",40,1716.70000000007,4383.19999999995,175603.700000119,504,8.4
"30/01/2025 11:54:33","M56747",11,"happy",80,1016.40000000002,3138.09999995236,178741.800000072,507,8.45
"30/01/2025 11:54:36","M56747",11,"bored",100,1183,2599.40000000002,181341.200000072,510,8.5
"30/01/2025 11:55:13","M56747",12,"frustrated",40,2416.09999999998,6144,187485.200000072,547,9.11666666666667
"30/01/2025 11:55:17","M56747",12,"happy",80,2316.5,4632.99999999988,192118.200000072,551,9.18333333333333
"30/01/2025 11:55:20","M56747",12,"bored",100,1266.5,2555.19999995234,194673.400000024,554,9.23333333333333
"30/01/2025 11:50:41","M55717",0,"frustrated",53,12735.4,16559.8,16559.8,0,0
"30/01/2025 11:50:46","M55717",0,"bored",93,3541.1,5257.29999999962,21817.0999999996,5,0.0833333333333333
"30/01/2025 11:50:49","M55717",0,"happy",25,1515.6,2812.99999999999,24630.0999999996,8,0.133333333333333
"30/01/2025 11:51:26","M55717",1,"bored",94,2706.39999999999,6224.70000000019,30854.7999999998,45,0.75
"30/01/2025 11:51:29","M55717",1,"happy",18,2244.20000000001,3218.39999999982,34073.1999999996,48,0.8
"30/01/2025 11:51:33","M55717",1,"frustrated",63,2041.7,3880.60000000018,37953.7999999998,52,0.866666666666667
"30/01/2025 11:52:09","M55717",2,"happy",9,3930.29999999999,4766.29999999944,42720.0999999992,88,1.46666666666667
"30/01/2025 11:52:13","M55717",2,"bored",99,2764,3700.29999999981,46420.399999999,92,1.53333333333333
"30/01/2025 11:52:16","M55717",2,"frustrated",92,2243.2,3024.09999999944,49444.4999999985,95,1.58333333333333
"30/01/2025 11:52:52","M55717",3,"happy",19,5118.69999999998,5902.50000000017,55346.9999999987,131,2.18333333333333
"30/01/2025 11:52:55","M55717",3,"frustrated",99,1827,2530.39999999962,57877.3999999983,134,2.23333333333333
"30/01/2025 11:52:57","M55717",3,"bored",100,1158.40000000002,2112.59999999998,59989.9999999983,136,2.26666666666667
"30/01/2025 11:53:33","M55717",4,"happy",2,4094.19999999998,5063.20000000001,65053.1999999983,172,2.86666666666667
"30/01/2025 11:53:36","M55717",4,"bored",100,1983.10000000001,2722.60000000001,67775.7999999983,175,2.91666666666667
"30/01/2025 11:53:38","M55717",4,"frustrated",88,1114.10000000001,1792.19999999981,69567.9999999981,177,2.95
"30/01/2025 11:54:23","M55717",5,"frustrated",99,13721.7,14452.8,84020.7999999981,222,3.7
"30/01/2025 11:54:25","M55717",5,"bored",99,1447.20000000001,2358.29999999981,86379.0999999979,224,3.73333333333333
"30/01/2025 11:54:28","M55717",5,"happy",5,1554.80000000002,2321.49999999983,88700.5999999977,227,3.78333333333333
"30/01/2025 11:55:03","M55717",6,"frustrated",88,3755.10000000003,4934.50000000006,93635.0999999978,262,4.36666666666667
"30/01/2025 11:55:08","M55717",6,"bored",99,3870.5,4565.29999999993,98200.3999999977,267,4.45
"30/01/2025 11:55:10","M55717",6,"happy",18,1217.70000000001,1996.59999999998,100196.999999998,269,4.48333333333333
"30/01/2025 11:55:54","M55717",7,"frustrated",99,12056.1,12807.9999999994,113004.999999997,313,5.21666666666667
"30/01/2025 11:55:57","M55717",7,"happy",1,2387.30000000005,3538.69999999995,116543.699999997,316,5.26666666666667
"30/01/2025 11:56:00","M55717",7,"bored",100,1775.30000000005,2649.49999999965,119193.199999997,319,5.31666666666667
"30/01/2025 11:56:36","M55717",8,"bored",99,3802.79999999999,4768.09999999998,123961.299999997,355,5.91666666666667
"30/01/2025 11:56:39","M55717",8,"happy",1,2732.89999999997,3596.00000000017,127557.299999997,358,5.96666666666667
"30/01/2025 11:56:42","M55717",8,"frustrated",100,1700.19999999995,2717.29999999999,130274.599999997,361,6.01666666666667
"30/01/2025 11:57:16","M55717",9,"frustrated",99,2634.60000000003,3532.10000000003,133806.699999997,395,6.58333333333333
"30/01/2025 11:57:19","M55717",9,"bored",100,1198.29999999999,2274.59999999963,136081.299999996,398,6.63333333333333
"30/01/2025 11:57:21","M55717",9,"happy",5,1168.5,2420.09999999945,138501.399999996,400,6.66666666666667
"30/01/2025 11:57:56","M55717",10,"frustrated",99,3369.70000000001,4173.5999999998,142674.999999996,435,7.25
"30/01/2025 11:57:59","M55717",10,"happy",0,1213.20000000001,2621.09999999945,145296.099999995,438,7.3
"30/01/2025 11:58:01","M55717",10,"bored",100,973,2120.69999999995,147416.799999995,440,7.33333333333333
"30/01/2025 11:58:36","M55717",11,"happy",0,2775.29999999999,3908.5,151325.299999995,475,7.91666666666667
"30/01/2025 11:58:37","M55717",11,"bored",100,889.700000000012,1721.20000000001,153046.499999995,476,7.93333333333333
"30/01/2025 11:58:40","M55717",11,"frustrated",98,1917.5,2997.60000000003,156044.099999995,479,7.98333333333333
"30/01/2025 11:59:15","M55717",12,"happy",1,2561.09999999998,3688.10000000009,159732.199999995,514,8.56666666666667
"30/01/2025 11:59:19","M55717",12,"bored",97,2503.79999999993,3870.49999999977,163602.699999995,518,8.63333333333333
"30/01/2025 11:59:21","M55717",12,"frustrated",100,983.399999999907,1948.69999999995,165551.399999995,520,8.66666666666667
"30/01/2025 11:55:34","M46146",0,"bored",25,2142.90000000002,5881.60000000001,5881.60000000001,0,0
"30/01/2025 11:55:40","M46146",0,"happy",20,1506.10000000001,5590.60000014305,11472.2000001431,6,0.1
"30/01/2025 11:55:44","M46146",0,"frustrated",6,1826.20000000001,4435.09999999998,15907.300000143,10,0.166666666666667
"30/01/2025 11:56:20","M46146",1,"frustrated",13,2008.60000000001,4219.60000000001,20126.9000001431,46,0.766666666666667
"30/01/2025 11:56:24","M46146",1,"bored",32,2012.39999999999,4627.90000014304,24754.8000002861,50,0.833333333333333
"30/01/2025 11:56:28","M46146",1,"happy",18,1713.89999999999,3708.5,28463.3000002861,54,0.9
